filename,location,dataset,num_annotators,time_h,time_min,time_sec,total_duration,washing_duration,movement_1,movement_2,movement_3,movement_4,movement_5,movement_6,movement_7,movement_0,ring,armband,long_nails
2020-07-12_08-06-00_camera104.mp4,Ķirurģija,DataSet7,2.0,8.0,6.0,0.0,38.2,31.9,3.9,3.3,0.0,1.7,0.0,0.0,0.0,23.1,0.0,0.0,0.0
2020-07-12_10-10-03_camera104.mp4,Ķirurģija,DataSet7,2.0,10.0,10.0,3.0,63.6,56.8,1.5,5.6,4.8,0.0,4.5,4.5,0.0,35.9,0.0,0.0,0.0
2020-07-13_09-15-36_camera104.mp4,Ķirurģija,DataSet7,2.0,9.0,15.0,36.0,46.5,37.7,3.3,4.3,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0
2020-07-13_10-20-05_camera104.mp4,Ķirurģija,DataSet7,2.0,10.0,20.0,5.0,43.1,35.0,3.9,2.7,0.7,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0
2020-07-13_10-21-37_camera104.mp4,Ķirurģija,DataSet7,2.0,10.0,21.0,37.0,45.5,34.1,1.1,4.4,2.1,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0
2020-07-13_11-12-27_camera104.mp4,Ķirurģija,DataSet7,2.0,11.0,12.0,27.0,22.0,22.0,2.1,4.8,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0
2020-07-13_11-12-55_camera104.mp4,Ķirurģija,DataSet7,2.0,11.0,12.0,55.0,25.5,15.4,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0
2020-07-13_14-37-26_camera104.mp4,Ķirurģija,DataSet7,2.0,14.0,37.0,26.0,76.0,73.3,2.0,15.5,0.0,0.0,0.0,5.3,0.0,50.5,0.0,0.0,0.0
2020-07-13_16-08-02_camera104.mp4,Ķirurģija,DataSet7,2.0,16.0,8.0,2.0,58.8,41.3,2.6,4.0,2.5,0.0,0.0,2.4,0.0,29.9,0.0,0.0,0.0
2020-07-13_17-31-03_camera104.mp4,Ķirurģija,DataSet7,2.0,17.0,31.0,3.0,58.7,37.9,3.3,4.7,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0
2020-07-13_20-45-28_camera104.mp4,Ķirurģija,DataSet7,2.0,20.0,45.0,28.0,34.7,27.2,3.8,2.9,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0
2020-07-14_07-59-42_camera104.mp4,Ķirurģija,DataSet7,2.0,7.0,59.0,42.0,20.1,20.1,1.7,3.2,3.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0
2020-07-14_08-00-07_camera104.mp4,Ķirurģija,DataSet7,2.0,8.0,0.0,7.0,49.5,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.0
2020-07-14_09-13-37_camera104.mp4,Ķirurģija,DataSet7,2.0,9.0,13.0,37.0,43.5,40.8,9.8,9.8,5.3,2.9,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2020-07-14_09-14-44_camera104.mp4,Ķirurģija,DataSet7,2.0,9.0,14.0,44.0,56.7,29.5,0.0,0.0,0.0,0.0,0.0,3.6,0.0,25.9,0.0,0.0,0.0
2020-07-14_09-17-58_camera104.mp4,Ķirurģija,DataSet7,2.0,9.0,17.0,58.0,61.4,57.2,4.6,2.4,0.9,1.7,0.0,0.0,0.0,47.7,0.0,0.0,0.0
2020-07-14_09-59-37_camera104.mp4,Ķirurģija,DataSet7,1.0,9.0,59.0,37.0,31.9,23.9,2.3,3.0,0.8,1.6,0.6,0.0,1.4,14.2,0.0,0.0,0.0
2020-07-14_11-40-40_camera104.mp4,Ķirurģija,DataSet7,2.0,11.0,40.0,40.0,38.9,31.1,2.2,3.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2020-07-14_13-43-43_camera104.mp4,Ķirurģija,DataSet7,2.0,13.0,43.0,43.0,38.0,30.6,1.4,2.4,0.5,2.1,0.0,0.0,0.0,24.3,0.0,0.0,0.0
2020-07-14_14-41-09_camera104.mp4,Ķirurģija,DataSet7,1.0,14.0,41.0,9.0,15.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14_14-46-11_camera104.mp4,Ķirurģija,DataSet7,2.0,14.0,46.0,11.0,28.7,22.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0
2020-07-14_14-48-33_camera104.mp4,Ķirurģija,DataSet7,2.0,14.0,48.0,33.0,53.8,41.4,4.5,2.5,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0
2020-07-14_18-41-23_camera104.mp4,Ķirurģija,DataSet7,2.0,18.0,41.0,23.0,113.5,96.9,12.6,7.1,5.7,7.3,0.0,0.0,0.0,64.2,0.0,0.0,0.0
2020-07-14_19-00-39_camera104.mp4,Ķirurģija,DataSet7,2.0,19.0,0.0,39.0,55.2,40.8,1.9,2.5,0.0,0.6,2.6,3.4,0.0,29.8,0.0,0.0,0.0
2020-07-14_21-15-05_camera104.mp4,Ķirurģija,DataSet7,2.0,21.0,15.0,5.0,56.0,42.6,2.9,2.9,0.0,2.4,0.0,0.0,0.0,34.4,0.0,0.0,0.0
2020-07-14_22-49-58_camera104.mp4,Ķirurģija,DataSet7,2.0,22.0,49.0,58.0,30.4,19.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0
2020-07-15_06-30-39_camera104.mp4,Ķirurģija,DataSet7,2.0,6.0,30.0,39.0,30.8,23.0,3.0,1.9,0.8,2.8,0.0,0.0,0.0,14.6,0.0,0.0,0.0
2020-07-15_07-25-28_camera104.mp4,Ķirurģija,DataSet7,2.0,7.0,25.0,28.0,51.2,43.8,3.9,6.7,3.9,3.3,0.0,4.0,7.2,14.9,0.0,0.0,0.0
2020-07-15_09-11-09_camera104.mp4,Ķirurģija,DataSet7,2.0,9.0,11.0,9.0,38.4,38.0,2.3,7.2,7.5,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0
2020-07-15_09-11-50_camera104.mp4,Ķirurģija,DataSet7,2.0,9.0,11.0,50.0,45.4,31.8,0.0,0.9,4.9,4.9,2.5,1.5,0.0,17.1,0.0,0.0,0.0
2020-07-15_10-16-30_camera104.mp4,Ķirurģija,DataSet7,2.0,10.0,16.0,30.0,37.3,29.5,5.2,3.3,0.0,2.4,1.7,0.8,0.0,16.1,0.0,0.0,0.0
2020-07-15_16-33-37_camera104.mp4,Ķirurģija,DataSet7,2.0,16.0,33.0,37.0,62.2,60.8,4.2,0.0,7.6,5.2,10.8,0.0,0.0,33.1,1.0,0.0,0.0
2020-07-15_19-06-54_camera104.mp4,Ķirurģija,DataSet7,2.0,19.0,6.0,54.0,14.5,11.4,4.0,5.7,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0
2020-07-15_19-07-17_camera104.mp4,Ķirurģija,DataSet7,2.0,19.0,7.0,17.0,23.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-07-16_00-54-52_camera104.mp4,Ķirurģija,DataSet7,2.0,0.0,54.0,52.0,23.4,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0,1.0,0.0
2020-07-16_09-55-28_camera104.mp4,Ķirurģija,DataSet7,2.0,9.0,55.0,28.0,44.1,37.3,3.1,2.5,0.0,2.3,2.2,1.3,0.0,25.8,0.0,0.0,0.0
2020-07-16_18-08-24_camera104.mp4,Ķirurģija,DataSet7,2.0,18.0,8.0,24.0,57.4,27.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0
2020-06-26_17-58-51_camera105.mp4,27.nodaļa,DataSet8,2.0,17.0,58.0,51.0,44.7,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0
2020-06-26_18-15-57_camera105.mp4,27.nodaļa,DataSet8,2.0,18.0,15.0,57.0,67.4,55.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,54.1,0.0,0.0,0.0
2020-06-26_18-52-31_camera105.mp4,27.nodaļa,DataSet8,2.0,18.0,52.0,31.0,89.4,77.8,1.5,3.9,8.3,3.3,3.4,0.0,0.0,57.4,0.0,0.0,0.0
2020-06-26_19-48-21_camera105.mp4,27.nodaļa,DataSet8,2.0,19.0,48.0,21.0,65.8,52.5,1.2,6.4,1.8,0.0,3.9,0.0,0.0,39.2,0.0,0.0,0.0
2020-06-26_20-00-13_camera105.mp4,27.nodaļa,DataSet8,2.0,20.0,0.0,13.0,65.8,55.3,5.8,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0,0.0
2020-06-26_22-01-40_camera105.mp4,27.nodaļa,DataSet8,2.0,22.0,1.0,40.0,72.3,43.1,1.9,1.2,0.8,0.0,0.9,2.2,0.0,36.2,0.0,0.0,0.0
2020-06-26_23-20-07_camera105.mp4,27.nodaļa,DataSet8,2.0,23.0,20.0,7.0,58.0,39.0,2.1,3.7,3.6,4.9,5.3,2.7,0.0,16.9,0.0,0.0,0.0
2020-06-27_00-54-10_camera105.mp4,27.nodaļa,DataSet8,2.0,0.0,54.0,10.0,30.6,15.2,1.8,0.0,2.2,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0
2020-06-27_08-43-45_camera105.mp4,27.nodaļa,DataSet8,2.0,8.0,43.0,45.0,45.6,33.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-06-27_10-51-26_camera105.mp4,27.nodaļa,DataSet8,2.0,10.0,51.0,26.0,81.2,50.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0
2020-06-27_11-32-09_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,32.0,9.0,45.2,32.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,31.2,1.0,0.0,0.0
2020-06-27_11-56-57_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,56.0,57.0,29.7,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.0,1.0,0.0
2020-06-27_12-53-00_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,53.0,0.0,57.2,36.9,3.4,1.2,1.1,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0
2020-06-27_14-46-56_camera105.mp4,27.nodaļa,DataSet8,2.0,14.0,46.0,56.0,81.0,51.1,4.0,2.0,3.9,0.0,0.0,0.0,0.0,41.2,0.0,0.0,0.0
2020-06-27_15-07-30_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,7.0,30.0,45.2,25.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1.0,0.0,0.0
2020-06-27_16-57-39_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,57.0,39.0,142.8,92.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,89.2,1.0,0.0,1.0
2020-06-27_17-30-36_camera105.mp4,27.nodaļa,DataSet8,2.0,17.0,30.0,36.0,162.0,133.3,8.5,0.0,1.1,0.0,0.0,0.0,0.0,123.7,0.0,0.0,0.0
2020-06-27_18-17-23_camera105.mp4,27.nodaļa,DataSet8,2.0,18.0,17.0,23.0,51.2,32.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0
2020-06-27_18-18-41_camera105.mp4,27.nodaļa,DataSet8,2.0,18.0,18.0,41.0,30.3,13.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0
2020-06-27_19-31-07_camera105.mp4,27.nodaļa,DataSet8,2.0,19.0,31.0,7.0,57.3,25.5,2.0,2.4,1.4,0.0,0.0,0.7,0.0,18.9,0.0,0.0,0.0
2020-06-27_19-35-36_camera105.mp4,27.nodaļa,DataSet8,2.0,19.0,35.0,36.0,49.2,10.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0
2020-06-27_20-36-09_camera105.mp4,27.nodaļa,DataSet8,2.0,20.0,36.0,9.0,73.6,51.6,1.3,2.8,2.5,4.8,4.5,3.4,0.0,32.4,0.0,1.0,0.0
2020-06-27_21-06-36_camera105.mp4,27.nodaļa,DataSet8,2.0,21.0,6.0,36.0,29.2,18.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0
2020-06-28_12-39-28_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,39.0,28.0,65.6,47.4,1.4,2.2,2.9,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0
2020-06-28_13-29-10_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,29.0,10.0,28.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
2020-06-28_13-43-34_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,43.0,34.0,102.6,45.1,1.6,1.6,0.0,0.0,0.0,0.0,0.0,41.9,0.0,0.0,0.0
2020-06-28_13-59-12_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,59.0,12.0,32.2,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0
2020-06-28_14-21-03_camera105.mp4,27.nodaļa,DataSet8,2.0,14.0,21.0,3.0,92.5,67.8,1.6,3.4,2.4,1.9,3.6,0.0,0.0,55.0,0.0,0.0,0.0
2020-06-28_14-36-18_camera105.mp4,27.nodaļa,DataSet8,2.0,14.0,36.0,18.0,64.6,64.6,1.4,1.3,1.7,0.0,3.5,0.0,0.0,56.6,0.0,0.0,0.0
2020-06-28_14-49-19_camera105.mp4,27.nodaļa,DataSet8,1.0,14.0,49.0,19.0,29.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0
2020-06-28_15-19-27_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,19.0,27.0,122.8,101.4,4.7,0.0,1.9,0.0,1.2,7.2,0.0,86.5,0.0,0.0,0.0
2020-06-28_15-38-41_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,38.0,41.0,87.9,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,0.0,0.0,0.0
2020-06-28_15-57-15_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,57.0,15.0,51.4,26.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0
2020-06-28_16-03-49_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,3.0,49.0,77.3,49.4,1.4,2.6,1.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0
2020-06-28_16-06-25_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,6.0,25.0,37.6,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0
2020-06-28_17-52-58_camera105.mp4,27.nodaļa,DataSet8,2.0,17.0,52.0,58.0,77.9,50.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.0,0.0
2020-06-28_18-12-25_camera105.mp4,27.nodaļa,DataSet8,2.0,18.0,12.0,25.0,85.7,56.6,0.0,2.9,0.0,0.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0
2020-06-28_20-11-56_camera105.mp4,27.nodaļa,DataSet8,2.0,20.0,11.0,56.0,68.6,40.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0
2020-06-28_20-35-39_camera105.mp4,27.nodaļa,DataSet8,2.0,20.0,35.0,39.0,79.7,39.5,1.2,4.9,2.7,1.6,3.1,3.8,2.2,20.0,0.0,0.0,0.0
2020-06-28_21-56-28_camera105.mp4,27.nodaļa,DataSet8,2.0,21.0,56.0,28.0,56.4,35.5,1.2,2.8,2.2,2.6,3.3,3.1,2.5,17.8,0.0,0.0,0.0
2020-06-29_01-58-36_camera105.mp4,27.nodaļa,DataSet8,2.0,1.0,58.0,36.0,74.2,58.2,1.8,3.8,0.0,0.0,0.0,0.0,1.6,51.0,0.0,0.0,1.0
2020-06-29_09-19-55_camera105.mp4,27.nodaļa,DataSet8,2.0,9.0,19.0,55.0,63.6,38.2,1.6,3.8,2.3,1.8,0.0,2.3,1.9,24.5,0.0,0.0,0.0
2020-06-29_09-21-39_camera105.mp4,27.nodaļa,DataSet8,2.0,9.0,21.0,39.0,32.8,17.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0
2020-06-29_10-59-02_camera105.mp4,27.nodaļa,DataSet8,2.0,10.0,59.0,2.0,44.6,32.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-06-29_11-02-59_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,2.0,59.0,65.5,44.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0
2020-06-29_11-20-10_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,20.0,10.0,95.3,71.9,1.9,5.8,1.7,2.4,5.4,0.0,0.0,54.7,0.0,0.0,0.0
2020-06-29_11-40-46_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,40.0,46.0,77.0,64.3,3.4,6.4,1.1,0.0,1.7,0.0,0.0,51.7,0.0,0.0,0.0
2020-06-29_11-44-26_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,44.0,26.0,53.4,26.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0
2020-06-29_11-51-09_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,51.0,9.0,54.3,34.4,1.5,2.5,0.6,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0
2020-06-29_12-15-55_camera105.mp4,27.nodaļa,DataSet8,1.0,12.0,15.0,55.0,39.3,26.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0
2020-06-29_12-29-50_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,29.0,50.0,30.8,18.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
2020-06-29_12-37-34_camera105.mp4,27.nodaļa,DataSet8,1.0,12.0,37.0,34.0,37.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.0,0.0,0.0
2020-06-29_12-43-48_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,43.0,48.0,39.6,34.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0
2020-06-29_12-49-19_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,49.0,19.0,76.4,76.4,1.2,3.2,0.9,2.6,3.6,0.0,0.0,64.9,0.0,0.0,0.0
2020-06-29_12-58-59_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,58.0,59.0,65.8,65.8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0
2020-06-29_13-02-50_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,2.0,50.0,37.8,22.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0
2020-06-29_13-38-15_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,38.0,15.0,79.8,61.9,3.6,7.8,0.0,0.0,9.9,4.2,0.0,36.4,0.0,0.0,0.0
2020-06-29_13-50-30_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,50.0,30.0,46.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0
2020-06-29_14-50-27_camera105.mp4,27.nodaļa,DataSet8,2.0,14.0,50.0,27.0,74.6,44.7,1.5,0.0,1.6,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0
2020-06-29_15-42-54_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,42.0,54.0,59.8,40.1,1.1,2.3,0.8,0.0,0.0,0.0,0.0,35.8,0.0,0.0,0.0
2020-06-29_15-53-30_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,53.0,30.0,34.1,19.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0
2020-06-29_16-29-14_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,29.0,14.0,39.3,21.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0
2020-06-29_16-57-14_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,57.0,14.0,33.4,21.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0
2020-06-29_17-58-38_camera105.mp4,27.nodaļa,DataSet8,2.0,17.0,58.0,38.0,42.6,31.4,3.8,0.0,1.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0
2020-06-29_18-01-10_camera105.mp4,27.nodaļa,DataSet8,1.0,18.0,1.0,10.0,47.2,19.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
2020-06-29_19-02-33_camera105.mp4,27.nodaļa,DataSet8,1.0,19.0,2.0,33.0,118.3,95.4,2.1,0.0,0.8,0.0,5.5,0.7,0.0,86.2,0.0,0.0,0.0
2020-06-29_20-36-57_camera105.mp4,27.nodaļa,DataSet8,1.0,20.0,36.0,57.0,37.9,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0
2020-06-29_21-26-02_camera105.mp4,27.nodaļa,DataSet8,2.0,21.0,26.0,2.0,54.9,34.4,1.3,4.8,1.8,2.5,2.0,1.6,0.0,20.4,0.0,0.0,0.0
2020-06-30_09-10-55_camera105.mp4,27.nodaļa,DataSet8,2.0,9.0,10.0,55.0,84.8,76.4,2.2,3.8,0.0,0.0,3.1,0.0,0.0,67.3,0.0,0.0,0.0
2020-06-30_10-01-51_camera105.mp4,27.nodaļa,DataSet8,2.0,10.0,1.0,51.0,70.4,64.6,4.4,4.5,0.0,4.1,4.7,4.0,0.0,42.9,0.0,0.0,0.0
2020-06-30_11-26-20_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,26.0,20.0,79.2,64.1,2.3,4.4,0.9,3.7,4.4,0.0,0.0,48.4,0.0,0.0,0.0
2020-06-30_11-27-40_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,27.0,40.0,175.9,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,0.0,0.0
2020-06-30_11-34-05_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,34.0,5.0,41.4,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,1.0,1.0,0.0
2020-06-30_11-41-07_camera105.mp4,27.nodaļa,DataSet8,2.0,11.0,41.0,7.0,99.6,65.0,1.3,0.0,4.1,0.0,0.0,0.0,0.0,59.6,0.0,0.0,0.0
2020-06-30_12-41-23_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,41.0,23.0,62.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0
2020-06-30_12-54-34_camera105.mp4,27.nodaļa,DataSet8,2.0,12.0,54.0,34.0,56.1,35.6,1.1,1.6,1.0,0.9,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-06-30_13-08-23_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,8.0,23.0,29.4,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0
2020-06-30_13-40-17_camera105.mp4,27.nodaļa,DataSet8,2.0,13.0,40.0,17.0,70.6,57.4,2.1,1.3,0.9,0.0,0.0,0.0,0.0,53.1,0.0,0.0,0.0
2020-06-30_14-09-21_camera105.mp4,27.nodaļa,DataSet8,2.0,14.0,9.0,21.0,81.0,61.8,1.6,3.3,2.7,2.3,2.3,2.6,0.0,47.0,0.0,0.0,0.0
2020-06-30_15-18-19_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,18.0,19.0,40.8,27.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0
2020-06-30_15-22-59_camera105.mp4,27.nodaļa,DataSet8,2.0,15.0,22.0,59.0,65.9,65.9,1.2,2.7,2.3,0.0,0.0,0.0,0.0,59.7,0.0,0.0,0.0
2020-06-30_16-11-31_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,11.0,31.0,39.8,39.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,36.7,0.0,0.0,0.0
2020-06-30_16-16-34_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,16.0,34.0,43.3,34.3,1.2,0.0,3.3,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0
2020-06-30_16-26-10_camera105.mp4,27.nodaļa,DataSet8,1.0,16.0,26.0,10.0,31.4,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0
2020-06-30_16-54-08_camera105.mp4,27.nodaļa,DataSet8,2.0,16.0,54.0,8.0,36.9,17.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0
2020-06-30_17-01-32_camera105.mp4,27.nodaļa,DataSet8,2.0,17.0,1.0,32.0,28.4,17.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0
2020-06-30_18-00-54_camera105.mp4,27.nodaļa,DataSet8,2.0,18.0,0.0,54.0,29.9,15.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,14.7,1.0,1.0,0.0
2020-06-30_18-22-36_camera105.mp4,27.nodaļa,DataSet8,2.0,18.0,22.0,36.0,33.6,21.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0
2020-06-30_19-39-58_camera105.mp4,27.nodaļa,DataSet8,2.0,19.0,39.0,58.0,54.4,38.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
2020-06-30_21-46-09_camera105.mp4,27.nodaļa,DataSet8,2.0,21.0,46.0,9.0,44.8,30.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0
2020-06-30_21-54-12_camera105.mp4,27.nodaļa,DataSet8,2.0,21.0,54.0,12.0,106.3,65.1,2.2,6.4,0.0,3.3,6.3,0.9,0.0,46.0,0.0,0.0,0.0
2020-06-30_23-14-47_camera105.mp4,27.nodaļa,DataSet8,2.0,23.0,14.0,47.0,37.8,27.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0
2020-07-01_00-31-50_camera105.mp4,27.nodaļa,DataSet8,2.0,0.0,31.0,50.0,42.6,19.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
2020-07-01_00-42-53_camera105.mp4,27.nodaļa,DataSet8,2.0,0.0,42.0,53.0,56.2,22.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2020-07-01_01-08-00_camera105.mp4,27.nodaļa,DataSet8,2.0,1.0,8.0,0.0,58.8,20.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0
2020-07-01_02-12-26_camera105.mp4,27.nodaļa,DataSet8,2.0,2.0,12.0,26.0,85.0,60.2,0.8,6.0,1.3,0.0,0.0,0.0,0.0,52.1,0.0,0.0,0.0
2020-07-01_04-18-35_camera105.mp4,27.nodaļa,DataSet8,2.0,4.0,18.0,35.0,46.9,29.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0
2020-07-01_05-42-50_camera105.mp4,27.nodaļa,DataSet8,2.0,5.0,42.0,50.0,59.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
